TID,KEY,TIME,LAT,LONG,PRED_LAT,PRED_LONG
2113,2010-13,2010092300,20.1,141.0,20.317138605780197,139.7603975845608
2113,2010-13,2010092306,20.700000000000003,141.0,20.375155885472207,139.11604458357266
2113,2010-13,2010092312,21.8,141.0,20.904486135735123,139.21454787811032
2113,2010-13,2010092318,22.900000000000002,140.9,20.75237625796189,138.85547540634644
2113,2010-13,2010092400,24.3,140.70000000000002,21.68952148093896,138.9787954832787
2113,2010-13,2010092406,26.200000000000003,141.20000000000002,23.407171563823848,140.68234961393492
2113,2010-13,2010092412,28.5,141.70000000000002,26.064028349389677,141.48804613241336
2113,2010-13,2010092418,31.0,142.70000000000002,27.331082745252328,141.41814929445638
2113,2010-13,2010092500,34.4,144.5,29.614874659094358,141.07491228179336
2113,2010-13,2010092506,37.2,145.9,33.7025153560017,145.19323546205933
